Date,Time,lux,temp,humid,presentase_lux,lux_score,lux_category,temp_score,temp_category,humid_score,humid_category,quality_score,quality_category
10/07/2024,17:30:03,314.17,23,74.1,0.31417,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:25:05,415,23.1,73.8,0.415,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:20:05,551.67,23.3,73,0.55167,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:15:04,746.67,23.5,72.2,0.74667,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:10:03,897.5,23.8,70.6,0.8975,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:05:03,1046.67,23.9,70,1.04667,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,17:00:03,1216.67,24.3,68.9,1.21667,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,16:55:03,1443.33,24.6,67.3,1.44333,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,16:50:03,1725,25.3,64.6,1.725,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
10/07/2024,16:45:03,2150,25.7,63,2.15,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
10/07/2024,16:40:04,2222.5,26.3,60.8,2.2225,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
10/07/2024,16:35:03,3333.33,27.1,59.7,3.33333,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
10/07/2024,16:30:07,4084.17,27.5,59,4.08417,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
10/07/2024,16:25:04,4230,27.1,59.7,4.23,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
10/07/2024,16:20:04,4213.33,27.1,59.8,4.21333,1,Buruk,4,Optimal,3,Normal (Aman),2.9,Cukup
10/07/2024,16:15:05,7389.17,27.1,60.6,7.38917,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
10/07/2024,16:10:04,1620,24.6,66.4,1.62,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,16:05:03,1620,24.6,66.4,1.62,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,16:00:03,1620,24.6,66.4,1.62,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,15:55:03,1620,24.6,66.4,1.62,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,15:50:04,1620,24.6,66.4,1.62,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,15:45:04,1789.17,24.7,66.2,1.78917,1,Buruk,3,Normal (Aman),4,Optimal,3.1,Baik
10/07/2024,15:40:05,1715,25,64.9,1.715,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
10/07/2024,15:35:04,1305,25.4,64,1.305,1,Buruk,4,Optimal,4,Optimal,3.4,Baik
